condition1,condition2,condition3,ppmi,count
HYPERTENSION,HYPERTENSION,SEVERE_MENTAL_ILLNESS,0.1585929497787914,1688.0
HYPERTENSION,HYPERTENSION,CANCER,0.45172112748069493,2248.0
HYPERTENSION,HYPERTENSION,DEMENTIA,0.9970461463526005,90.0
HYPERTENSION,HYPERTENSION,ATRIAL_FIBRILLATION,0.9130963276655575,1013.0
HYPERTENSION,HYPERTENSION,PALLIATIVE_CARE,0.4172916194914757,132.0
HYPERTENSION,HYPERTENSION,HEART_FAILURE,1.061120542148205,1234.0
HYPERTENSION,CORONARY_HEART_DISEASE,ASTHMA,0.0,234.0
HYPERTENSION,CORONARY_HEART_DISEASE,COPD,0.7122509436154874,118.0
HYPERTENSION,CORONARY_HEART_DISEASE,DIABETES_TYPE2,0.4659786523935681,1015.0
HYPERTENSION,CORONARY_HEART_DISEASE,DIABETES_TYPE1,0.18475819271272037,29.0
HYPERTENSION,CORONARY_HEART_DISEASE,HYPERTENSION,1.112170813933667,2229.0
HYPERTENSION,CORONARY_HEART_DISEASE,CORONARY_HEART_DISEASE,3.757453870141313,2229.0
HYPERTENSION,CORONARY_HEART_DISEASE,MYOCARDIAL_INFARCTION,2.9029227689249173,719.0
HYPERTENSION,CORONARY_HEART_DISEASE,TIA,0.941503482189796,34.0
HYPERTENSION,CORONARY_HEART_DISEASE,STROKE,1.1684716976491027,35.0
HYPERTENSION,CORONARY_HEART_DISEASE,CKD_STAGE1,0.6468817255057618,80.0
HYPERTENSION,CORONARY_HEART_DISEASE,CKD_STAGE3,0.8782712825047772,286.0
HYPERTENSION,CORONARY_HEART_DISEASE,DEPRESSION,0.0,372.0
HYPERTENSION,CORONARY_HEART_DISEASE,SEVERE_MENTAL_ILLNESS,0.0,50.0
HYPERTENSION,CORONARY_HEART_DISEASE,CANCER,0.0,78.0
HYPERTENSION,CORONARY_HEART_DISEASE,DEMENTIA,1.6274182467511096,12.0
HYPERTENSION,CORONARY_HEART_DISEASE,ATRIAL_FIBRILLATION,0.9551959410982056,75.0
HYPERTENSION,CORONARY_HEART_DISEASE,PALLIATIVE_CARE,0.37699657095027805,9.0
HYPERTENSION,CORONARY_HEART_DISEASE,HEART_FAILURE,1.986549858500618,221.0
HYPERTENSION,MYOCARDIAL_INFARCTION,ASTHMA,0.0,132.0
HYPERTENSION,MYOCARDIAL_INFARCTION,COPD,0.48116220864581805,71.0
HYPERTENSION,MYOCARDIAL_INFARCTION,DIABETES_TYPE2,0.2596011448219285,626.0
HYPERTENSION,MYOCARDIAL_INFARCTION,DIABETES_TYPE1,0.0,18.0
HYPERTENSION,MYOCARDIAL_INFARCTION,HYPERTENSION,0.9611641489102605,1453.0
HYPERTENSION,MYOCARDIAL_INFARCTION,CORONARY_HEART_DISEASE,2.9029227689249173,719.0
HYPERTENSION,MYOCARDIAL_INFARCTION,MYOCARDIAL_INFARCTION,3.8833628552321953,1453.0
HYPERTENSION,MYOCARDIAL_INFARCTION,TIA,0.7365812524690539,21.0
HYPERTENSION,MYOCARDIAL_INFARCTION,STROKE,1.3240261813541538,31.0
HYPERTENSION,MYOCARDIAL_INFARCTION,CKD_STAGE1,0.30297129837904585,43.0
HYPERTENSION,MYOCARDIAL_INFARCTION,CKD_STAGE3,0.7303040766765416,187.0
HYPERTENSION,MYOCARDIAL_INFARCTION,DEPRESSION,0.0,204.0
HYPERTENSION,MYOCARDIAL_INFARCTION,SEVERE_MENTAL_ILLNESS,0.0,25.0
HYPERTENSION,MYOCARDIAL_INFARCTION,CANCER,0.0,49.0
HYPERTENSION,MYOCARDIAL_INFARCTION,DEMENTIA,1.616649376562432,9.0
HYPERTENSION,MYOCARDIAL_INFARCTION,ATRIAL_FIBRILLATION,1.0417580068862062,62.0
HYPERTENSION,MYOCARDIAL_INFARCTION,PALLIATIVE_CARE,0.24844757380219085,6.0
HYPERTENSION,MYOCARDIAL_INFARCTION,HEART_FAILURE,2.1331610676828214,194.0
HYPERTENSION,TIA,ASTHMA,0.0,64.0
HYPERTENSION,TIA,COPD,0.14177779044312963,17.0
HYPERTENSION,TIA,DIABETES_TYPE2,0.1678282547437893,192.0
HYPERTENSION,TIA,DIABETES_TYPE1,0.0,5.0
HYPERTENSION,TIA,HYPERTENSION,1.1172497514797077,571.0
HYPERTENSION,TIA,CORONARY_HEART_DISEASE,0.941503482189796,34.0
HYPERTENSION,TIA,MYOCARDIAL_INFARCTION,0.7365812524690541,21.0
HYPERTENSION,TIA,TIA,5.129523822858616,571.0
HYPERTENSION,TIA,STROKE,2.8719348390400468,49.0
HYPERTENSION,TIA,CKD_STAGE1,0.5222242824893143,18.0
HYPERTENSION,TIA,CKD_STAGE3,0.7939698786318543,67.0
HYPERTENSION,TIA,DEPRESSION,0.0,78.0
HYPERTENSION,TIA,SEVERE_MENTAL_ILLNESS,0.0,17.0
HYPERTENSION,TIA,CANCER,0.0,16.0
HYPERTENSION,TIA,DEMENTIA,2.118918316200998,5.0
HYPERTENSION,TIA,ATRIAL_FIBRILLATION,1.3005407992373101,27.0
HYPERTENSION,TIA,PALLIATIVE_CARE,0.6453758532898286,3.0
HYPERTENSION,TIA,HEART_FAILURE,1.1742595220092933,25.0
HYPERTENSION,STROKE,ASTHMA,0.0,29.0
HYPERTENSION,STROKE,COPD,0.5975872948994781,22.0
HYPERTENSION,STROKE,DIABETES_TYPE2,0.4066313400383837,200.0
HYPERTENSION,STROKE,DIABETES_TYPE1,0.1742004496038842,6.0
HYPERTENSION,STROKE,HYPERTENSION,1.2463630700731665,533.0
HYPERTENSION,STROKE,CORONARY_HEART_DISEASE,1.1684716976491027,35.0
HYPERTENSION,STROKE,MYOCARDIAL_INFARCTION,1.3240261813541538,31.0
HYPERTENSION,STROKE,TIA,2.8719348390400468,49.0
HYPERTENSION,STROKE,STROKE,5.45661455206463,533.0
HYPERTENSION,STROKE,CKD_STAGE1,0.6630465501923026,17.0
HYPERTENSION,STROKE,CKD_STAGE3,1.3305528723622557,94.0
HYPERTENSION,STROKE,DEPRESSION,0.0,75.0
HYPERTENSION,STROKE,SEVERE_MENTAL_ILLNESS,0.0,12.0
HYPERTENSION,STROKE,CANCER,0.0,21.0
HYPERTENSION,STROKE,DEMENTIA,2.904674281694809,9.0
HYPERTENSION,STROKE,ATRIAL_FIBRILLATION,1.813601939045896,37.0
HYPERTENSION,STROKE,PALLIATIVE_CARE,1.1310332504381757,4.0
HYPERTENSION,STROKE,HEART_FAILURE,1.6498713973380175,33.0
HYPERTENSION,CKD_STAGE1,ASTHMA,0.0,177.0
HYPERTENSION,CKD_STAGE1,COPD,0.1285677557757198,53.0
HYPERTENSION,CKD_STAGE1,DIABETES_TYPE2,0.9347684160294769,1306.0
HYPERTENSION,CKD_STAGE1,DIABETES_TYPE1,0.6450891797229753,37.0
HYPERTENSION,CKD_STAGE1,HYPERTENSION,1.2495475408467838,2059.0
HYPERTENSION,CKD_STAGE1,CORONARY_HEART_DISEASE,0.6468817255057618,80.0
HYPERTENSION,CKD_STAGE1,MYOCARDIAL_INFARCTION,0.302971298379046,43.0
HYPERTENSION,CKD_STAGE1,TIA,0.5222242824893143,18.0
HYPERTENSION,CKD_STAGE1,STROKE,0.6630465501923026,17.0
HYPERTENSION,CKD_STAGE1,CKD_STAGE1,4.1115396944565665,2059.0
HYPERTENSION,CKD_STAGE1,CKD_STAGE3,1.1560164754609583,304.0
HYPERTENSION,CKD_STAGE1,DEPRESSION,0.0,258.0
HYPERTENSION,CKD_STAGE1,SEVERE_MENTAL_ILLNESS,0.0,67.0
HYPERTENSION,CKD_STAGE1,CANCER,0.0,68.0
HYPERTENSION,CKD_STAGE1,DEMENTIA,0.05237633396582297,2.0
HYPERTENSION,CKD_STAGE1,ATRIAL_FIBRILLATION,0.3201533400270897,32.0
HYPERTENSION,CKD_STAGE1,PALLIATIVE_CARE,0.005920563865843168,5.0
HYPERTENSION,CKD_STAGE1,HEART_FAILURE,0.655244348486575,47.0
HYPERTENSION,CKD_STAGE3,ASTHMA,0.0,506.0
HYPERTENSION,CKD_STAGE3,COPD,0.10613268916765838,147.0
HYPERTENSION,CKD_STAGE3,DIABETES_TYPE2,0.28791159715268383,1940.0
HYPERTENSION,CKD_STAGE3,DIABETES_TYPE1,0.4575040633810598,87.0
HYPERTENSION,CKD_STAGE3,HYPERTENSION,1.2529009492829473,5860.0
HYPERTENSION,CKD_STAGE3,CORONARY_HEART_DISEASE,0.8782712825047772,286.0
HYPERTENSION,CKD_STAGE3,MYOCARDIAL_INFARCTION,0.7303040766765416,187.0
HYPERTENSION,CKD_STAGE3,TIA,0.7939698786318541,67.0
HYPERTENSION,CKD_STAGE3,STROKE,1.3305528723622557,94.0
HYPERTENSION,CKD_STAGE3,CKD_STAGE1,1.1560164754609583,304.0
HYPERTENSION,CKD_STAGE3,CKD_STAGE3,3.0723179643208325,5860.0
HYPERTENSION,CKD_STAGE3,DEPRESSION,0.0,612.0
HYPERTENSION,CKD_STAGE3,SEVERE_MENTAL_ILLNESS,0.0,190.0
HYPERTENSION,CKD_STAGE3,CANCER,0.15546082339235923,271.0
HYPERTENSION,CKD_STAGE3,DEMENTIA,1.3611729001289792,21.0
HYPERTENSION,CKD_STAGE3,ATRIAL_FIBRILLATION,0.8224770295253383,150.0
HYPERTENSION,CKD_STAGE3,PALLIATIVE_CARE,0.9914918902790768,38.0
HYPERTENSION,CKD_STAGE3,HEART_FAILURE,1.543264692627578,324.0
HYPERTENSION,DEPRESSION,ASTHMA,0.0,1271.0
HYPERTENSION,DEPRESSION,COPD,0.0,377.0
HYPERTENSION,DEPRESSION,DIABETES_TYPE2,0.0,2436.0
HYPERTENSION,DEPRESSION,DIABETES_TYPE1,0.0,85.0
HYPERTENSION,DEPRESSION,HYPERTENSION,0.0873874159836172,8754.0
HYPERTENSION,DEPRESSION,CORONARY_HEART_DISEASE,0.0,372.0
HYPERTENSION,DEPRESSION,MYOCARDIAL_INFARCTION,0.0,204.0
HYPERTENSION,DEPRESSION,TIA,0.0,78.0
HYPERTENSION,DEPRESSION,STROKE,0.0,75.0
HYPERTENSION,DEPRESSION,CKD_STAGE1,0.0,258.0
HYPERTENSION,DEPRESSION,CKD_STAGE3,0.0,612.0
HYPERTENSION,DEPRESSION,DEPRESSION,0.339929831319908,8754.0
HYPERTENSION,DEPRESSION,SEVERE_MENTAL_ILLNESS,0.0,491.0
HYPERTENSION,DEPRESSION,CANCER,0.0,287.0
HYPERTENSION,DEPRESSION,DEMENTIA,0.08198381879992762,28.0
HYPERTENSION,DEPRESSION,ATRIAL_FIBRILLATION,0.0,146.0
HYPERTENSION,DEPRESSION,PALLIATIVE_CARE,0.0,22.0
HYPERTENSION,DEPRESSION,HEART_FAILURE,0.0,161.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,ASTHMA,0.0,195.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,COPD,0.0,69.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE2,0.0,625.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,DIABETES_TYPE1,0.0,12.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,HYPERTENSION,0.1585929497787912,1688.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,CORONARY_HEART_DISEASE,0.0,50.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,MYOCARDIAL_INFARCTION,0.0,25.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,TIA,0.0,17.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,STROKE,0.0,12.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,CKD_STAGE1,0.0,67.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,CKD_STAGE3,0.0,190.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,DEPRESSION,0.0,491.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,SEVERE_MENTAL_ILLNESS,2.1283071330543786,1688.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,CANCER,0.0,41.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,DEMENTIA,0.4128595103201811,7.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,ATRIAL_FIBRILLATION,0.0,24.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,PALLIATIVE_CARE,0.0,6.0
HYPERTENSION,SEVERE_MENTAL_ILLNESS,HEART_FAILURE,0.0,40.0
HYPERTENSION,CANCER,ASTHMA,0.0,187.0
HYPERTENSION,CANCER,COPD,0.0,66.0
HYPERTENSION,CANCER,DIABETES_TYPE2,0.0,604.0
HYPERTENSION,CANCER,DIABETES_TYPE1,0.0,15.0
HYPERTENSION,CANCER,HYPERTENSION,0.4517211274806948,2248.0
HYPERTENSION,CANCER,CORONARY_HEART_DISEASE,0.0,78.0
HYPERTENSION,CANCER,MYOCARDIAL_INFARCTION,0.0,49.0
HYPERTENSION,CANCER,TIA,0.0,16.0
HYPERTENSION,CANCER,STROKE,0.0,21.0
HYPERTENSION,CANCER,CKD_STAGE1,0.0,68.0
HYPERTENSION,CANCER,CKD_STAGE3,0.15546082339235903,271.0
HYPERTENSION,CANCER,DEPRESSION,0.0,287.0
HYPERTENSION,CANCER,SEVERE_MENTAL_ILLNESS,0.0,41.0
HYPERTENSION,CANCER,CANCER,2.428066954959104,2248.0
HYPERTENSION,CANCER,DEMENTIA,0.0,4.0
HYPERTENSION,CANCER,ATRIAL_FIBRILLATION,0.0,35.0
HYPERTENSION,CANCER,PALLIATIVE_CARE,1.700488711902946,66.0
HYPERTENSION,CANCER,HEART_FAILURE,0.0,53.0
HYPERTENSION,DEMENTIA,ASTHMA,0.0,6.0
HYPERTENSION,DEMENTIA,COPD,0.42223194957811855,4.0
HYPERTENSION,DEMENTIA,DIABETES_TYPE2,0.3265884458297547,40.0
HYPERTENSION,DEMENTIA,DIABETES_TYPE1,0.6049733463281388,2.0
HYPERTENSION,DEMENTIA,HYPERTENSION,0.9970461463526005,90.0
HYPERTENSION,DEMENTIA,CORONARY_HEART_DISEASE,1.6274182467511096,12.0
HYPERTENSION,DEMENTIA,MYOCARDIAL_INFARCTION,1.616649376562432,9.0
HYPERTENSION,DEMENTIA,TIA,2.118918316200998,5.0
HYPERTENSION,DEMENTIA,STROKE,2.904674281694809,9.0
HYPERTENSION,DEMENTIA,CKD_STAGE1,0.052376333965823176,2.0
HYPERTENSION,DEMENTIA,CKD_STAGE3,1.3611729001289792,21.0
HYPERTENSION,DEMENTIA,DEPRESSION,0.08198381879992783,28.0
HYPERTENSION,DEMENTIA,SEVERE_MENTAL_ILLNESS,0.4128595103201812,7.0
HYPERTENSION,DEMENTIA,CANCER,0.0,4.0
HYPERTENSION,DEMENTIA,DEMENTIA,6.73646054887294,90.0
HYPERTENSION,DEMENTIA,ATRIAL_FIBRILLATION,0.425223116624387,2.0
HYPERTENSION,DEMENTIA,PALLIATIVE_CARE,2.883497602302276,5.0
HYPERTENSION,DEMENTIA,HEART_FAILURE,1.7621881670284663,8.0
HYPERTENSION,ATRIAL_FIBRILLATION,ASTHMA,0.0,111.0
HYPERTENSION,ATRIAL_FIBRILLATION,COPD,0.6254730904336533,60.0
HYPERTENSION,ATRIAL_FIBRILLATION,DIABETES_TYPE2,0.0,287.0
HYPERTENSION,ATRIAL_FIBRILLATION,DIABETES_TYPE1,0.0,6.0
HYPERTENSION,ATRIAL_FIBRILLATION,HYPERTENSION,0.9130963276655573,1013.0
HYPERTENSION,ATRIAL_FIBRILLATION,CORONARY_HEART_DISEASE,0.9551959410982054,75.0
HYPERTENSION,ATRIAL_FIBRILLATION,MYOCARDIAL_INFARCTION,1.0417580068862062,62.0
HYPERTENSION,ATRIAL_FIBRILLATION,TIA,1.30054079923731,27.0
HYPERTENSION,ATRIAL_FIBRILLATION,STROKE,1.813601939045896,37.0
HYPERTENSION,ATRIAL_FIBRILLATION,CKD_STAGE1,0.3201533400270897,32.0
HYPERTENSION,ATRIAL_FIBRILLATION,CKD_STAGE3,0.8224770295253381,150.0
HYPERTENSION,ATRIAL_FIBRILLATION,DEPRESSION,0.0,146.0
HYPERTENSION,ATRIAL_FIBRILLATION,SEVERE_MENTAL_ILLNESS,0.0,24.0
HYPERTENSION,ATRIAL_FIBRILLATION,CANCER,0.0,35.0
HYPERTENSION,ATRIAL_FIBRILLATION,DEMENTIA,0.4252231166243869,2.0
HYPERTENSION,ATRIAL_FIBRILLATION,ATRIAL_FIBRILLATION,4.147940640495943,1013.0
HYPERTENSION,ATRIAL_FIBRILLATION,PALLIATIVE_CARE,0.37877118762783873,5.0
HYPERTENSION,ATRIAL_FIBRILLATION,HEART_FAILURE,2.557846178578653,217.0
HYPERTENSION,PALLIATIVE_CARE,ASTHMA,0.0,17.0
HYPERTENSION,PALLIATIVE_CARE,COPD,0.8457803967501095,16.0
HYPERTENSION,PALLIATIVE_CARE,DIABETES_TYPE2,0.0,47.0
HYPERTENSION,PALLIATIVE_CARE,DIABETES_TYPE1,0.0,2.0
HYPERTENSION,PALLIATIVE_CARE,HYPERTENSION,0.4172916194914757,132.0
HYPERTENSION,PALLIATIVE_CARE,CORONARY_HEART_DISEASE,0.37699657095027805,9.0
HYPERTENSION,PALLIATIVE_CARE,MYOCARDIAL_INFARCTION,0.24844757380219085,6.0
HYPERTENSION,PALLIATIVE_CARE,TIA,0.6453758532898285,3.0
HYPERTENSION,PALLIATIVE_CARE,STROKE,1.1310332504381757,4.0
HYPERTENSION,PALLIATIVE_CARE,CKD_STAGE1,0.005920563865843168,5.0
HYPERTENSION,PALLIATIVE_CARE,CKD_STAGE3,0.9914918902790768,38.0
HYPERTENSION,PALLIATIVE_CARE,DEPRESSION,0.0,22.0
HYPERTENSION,PALLIATIVE_CARE,SEVERE_MENTAL_ILLNESS,0.0,6.0
HYPERTENSION,PALLIATIVE_CARE,CANCER,1.7004887119029461,66.0
HYPERTENSION,PALLIATIVE_CARE,DEMENTIA,2.883497602302276,5.0
HYPERTENSION,PALLIATIVE_CARE,ATRIAL_FIBRILLATION,0.37877118762783873,5.0
HYPERTENSION,PALLIATIVE_CARE,PALLIATIVE_CARE,5.194167102442055,132.0
HYPERTENSION,PALLIATIVE_CARE,HEART_FAILURE,1.8980628557718255,24.0
HYPERTENSION,HEART_FAILURE,ASTHMA,0.0,138.0
HYPERTENSION,HEART_FAILURE,COPD,0.9006485703855854,83.0
HYPERTENSION,HEART_FAILURE,DIABETES_TYPE2,0.314058078005985,508.0
HYPERTENSION,HEART_FAILURE,DIABETES_TYPE1,0.0,13.0
HYPERTENSION,HEART_FAILURE,HYPERTENSION,1.061120542148205,1234.0
HYPERTENSION,HEART_FAILURE,CORONARY_HEART_DISEASE,1.986549858500618,221.0
HYPERTENSION,HEART_FAILURE,MYOCARDIAL_INFARCTION,2.1331610676828214,194.0
HYPERTENSION,HEART_FAILURE,TIA,1.1742595220092933,25.0
HYPERTENSION,HEART_FAILURE,STROKE,1.6498713973380175,33.0
HYPERTENSION,HEART_FAILURE,CKD_STAGE1,0.655244348486575,47.0
HYPERTENSION,HEART_FAILURE,CKD_STAGE3,1.543264692627578,324.0
HYPERTENSION,HEART_FAILURE,DEPRESSION,0.0,161.0
HYPERTENSION,HEART_FAILURE,SEVERE_MENTAL_ILLNESS,0.0,40.0
HYPERTENSION,HEART_FAILURE,CANCER,0.0,53.0
HYPERTENSION,HEART_FAILURE,DEMENTIA,1.762188167028466,8.0
HYPERTENSION,HEART_FAILURE,ATRIAL_FIBRILLATION,2.557846178578653,217.0
HYPERTENSION,HEART_FAILURE,PALLIATIVE_CARE,1.8980628557718255,24.0
HYPERTENSION,HEART_FAILURE,HEART_FAILURE,4.246644520882233,1234.0
CORONARY_HEART_DISEASE,ASTHMA,ASTHMA,1.0235459409382368,588.0
CORONARY_HEART_DISEASE,ASTHMA,COPD,0.9455709538050204,80.0
CORONARY_HEART_DISEASE,ASTHMA,DIABETES_TYPE2,0.0,232.0
CORONARY_HEART_DISEASE,ASTHMA,DIABETES_TYPE1,0.0,5.0
CORONARY_HEART_DISEASE,ASTHMA,HYPERTENSION,0.0,234.0
CORONARY_HEART_DISEASE,ASTHMA,CORONARY_HEART_DISEASE,3.046850368507377,588.0
CORONARY_HEART_DISEASE,ASTHMA,MYOCARDIAL_INFARCTION,2.1060945372385667,174.0
CORONARY_HEART_DISEASE,ASTHMA,TIA,0.11656358024669847,8.0
CORONARY_HEART_DISEASE,ASTHMA,STROKE,0.0,4.0
CORONARY_HEART_DISEASE,ASTHMA,CKD_STAGE1,0.0,18.0
CORONARY_HEART_DISEASE,ASTHMA,CKD_STAGE3,0.0,61.0
CORONARY_HEART_DISEASE,ASTHMA,DEPRESSION,0.0,153.0
CORONARY_HEART_DISEASE,ASTHMA,SEVERE_MENTAL_ILLNESS,0.0,22.0
CORONARY_HEART_DISEASE,ASTHMA,CANCER,0.0,21.0
CORONARY_HEART_DISEASE,ASTHMA,DEMENTIA,0.45763838528918677,2.0
CORONARY_HEART_DISEASE,ASTHMA,ATRIAL_FIBRILLATION,0.3507286229097847,22.0
CORONARY_HEART_DISEASE,ASTHMA,PALLIATIVE_CARE,0.0,2.0
CORONARY_HEART_DISEASE,ASTHMA,HEART_FAILURE,0.9239372833509258,41.0
CORONARY_HEART_DISEASE,COPD,ASTHMA,0.9455709538050204,80.0
CORONARY_HEART_DISEASE,COPD,COPD,4.229657952471267,314.0
CORONARY_HEART_DISEASE,COPD,DIABETES_TYPE2,0.9103522477975834,125.0
CORONARY_HEART_DISEASE,COPD,DIABETES_TYPE1,0.04931311067895363,2.0
CORONARY_HEART_DISEASE,COPD,HYPERTENSION,0.7122509436154876,118.0
CORONARY_HEART_DISEASE,COPD,CORONARY_HEART_DISEASE,4.336236788099542,314.0
CORONARY_HEART_DISEASE,COPD,MYOCARDIAL_INFARCTION,3.545889171124059,108.0
CORONARY_HEART_DISEASE,COPD,TIA,1.8997371578150253,7.0
CORONARY_HEART_DISEASE,COPD,STROKE,1.7612420876388373,5.0
CORONARY_HEART_DISEASE,COPD,CKD_STAGE1,1.000779020218642,9.0
CORONARY_HEART_DISEASE,COPD,CKD_STAGE3,1.2873421554691329,34.0
CORONARY_HEART_DISEASE,COPD,DEPRESSION,0.6367599482417295,85.0
CORONARY_HEART_DISEASE,COPD,SEVERE_MENTAL_ILLNESS,1.1301544804383612,25.0
CORONARY_HEART_DISEASE,COPD,CANCER,0.6259611769730432,15.0
CORONARY_HEART_DISEASE,COPD,DEMENTIA,2.3742445677888626,2.0
CORONARY_HEART_DISEASE,COPD,ATRIAL_FIBRILLATION,2.508606416894667,28.0
CORONARY_HEART_DISEASE,COPD,PALLIATIVE_CARE,2.5101876480208416,6.0
CORONARY_HEART_DISEASE,COPD,HEART_FAILURE,3.187524502123686,58.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,ASTHMA,0.0,232.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,COPD,0.9103522477975834,125.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,DIABETES_TYPE2,1.474089392260695,2417.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,DIABETES_TYPE1,0.09342892189238014,23.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,HYPERTENSION,0.4659786523935681,1015.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,CORONARY_HEART_DISEASE,3.9789001126318237,2417.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,MYOCARDIAL_INFARCTION,3.1638016331480423,811.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,TIA,1.1665327828897003,37.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,STROKE,1.3089436075758756,35.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,CKD_STAGE1,1.1502592976801058,115.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,CKD_STAGE3,1.0187435211155216,286.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,DEPRESSION,0.0,343.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,SEVERE_MENTAL_ILLNESS,0.0,52.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,CANCER,0.0,80.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,DEMENTIA,1.480207501154927,9.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,ATRIAL_FIBRILLATION,1.0822450607891967,74.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,PALLIATIVE_CARE,0.8051495525156863,12.0
CORONARY_HEART_DISEASE,DIABETES_TYPE2,HEART_FAILURE,2.2503202030310203,250.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,ASTHMA,0.0,5.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,COPD,0.04931311067895363,2.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,DIABETES_TYPE2,0.09342892189238014,23.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,DIABETES_TYPE1,4.326374667124343,60.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,HYPERTENSION,0.1847581927127202,29.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,CORONARY_HEART_DISEASE,3.5570758135254676,60.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,MYOCARDIAL_INFARCTION,2.87513731095452,23.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,TIA,0.8297104604734279,1.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,STROKE,1.0276784915045294,1.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,CKD_STAGE1,1.4712003058853353,6.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,CKD_STAGE3,1.2018243282254448,13.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,DEPRESSION,0.0,14.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,SEVERE_MENTAL_ILLNESS,0.39661221187747603,5.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,CANCER,0.0,3.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,DEMENTIA,2.5568100409498893,1.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,ATRIAL_FIBRILLATION,0.7454411544148584,2.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,PALLIATIVE_CARE,1.5942709227094516,1.0
CORONARY_HEART_DISEASE,DIABETES_TYPE1,HEART_FAILURE,1.9488756408925323,7.0
CORONARY_HEART_DISEASE,HYPERTENSION,ASTHMA,0.0,234.0
CORONARY_HEART_DISEASE,HYPERTENSION,COPD,0.7122509436154874,118.0
CORONARY_HEART_DISEASE,HYPERTENSION,DIABETES_TYPE2,0.4659786523935681,1015.0
CORONARY_HEART_DISEASE,HYPERTENSION,DIABETES_TYPE1,0.18475819271272037,29.0
CORONARY_HEART_DISEASE,HYPERTENSION,HYPERTENSION,1.112170813933667,2229.0
CORONARY_HEART_DISEASE,HYPERTENSION,CORONARY_HEART_DISEASE,3.757453870141313,2229.0
CORONARY_HEART_DISEASE,HYPERTENSION,MYOCARDIAL_INFARCTION,2.9029227689249173,719.0
CORONARY_HEART_DISEASE,HYPERTENSION,TIA,0.941503482189796,34.0
CORONARY_HEART_DISEASE,HYPERTENSION,STROKE,1.1684716976491027,35.0
CORONARY_HEART_DISEASE,HYPERTENSION,CKD_STAGE1,0.6468817255057618,80.0
CORONARY_HEART_DISEASE,HYPERTENSION,CKD_STAGE3,0.8782712825047772,286.0
CORONARY_HEART_DISEASE,HYPERTENSION,DEPRESSION,0.0,372.0
CORONARY_HEART_DISEASE,HYPERTENSION,SEVERE_MENTAL_ILLNESS,0.0,50.0
CORONARY_HEART_DISEASE,HYPERTENSION,CANCER,0.0,78.0
CORONARY_HEART_DISEASE,HYPERTENSION,DEMENTIA,1.6274182467511096,12.0
