CODE,CODE_DESCRIPTION,VOCABULARY,CODELIST_ID,CODELIST_NAME,CODELIST_VERSION,DEFINITION_ID,DEFINITION_NAME,DEFINITION_VERSION,DEFINITION_SOURCE,VERSION_DATETIME,UPLOADED_DATETIME
25004000,Subdural hemorrhage due to intrapartum anoxia AND/OR hypoxia (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
230717002,Vertebrobasilar territory transient ischemic attack (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
35486000,Subdural intracranial hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
73020009,Cerebral hemisphere hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
16000431000119109,Cerebrovascular accident due to occlusion of right middle cerebral artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
1089411000000104,Cerebral infarction due to occlusion of cerebral artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
690051000119100,History of cerebellar stroke (situation),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
698839000,Benign intracranial hypertension due to hypervitaminosis A (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
200258006,Obstetric cerebral venous thrombosis (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
118951000119103,History of thrombotic stroke without residual deficits (situation),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
88755007,Phlebitis of lateral venous sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
703268008,Cerebrofacial arteriovenous metameric syndrome type 3 (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
734397002,Spontaneous rupture of right posterior communicating artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
329361000119107,Cerebrovascular accident due to occlusion of right middle cerebral artery by embolus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
315048006,Traumatic extradural hematoma without open intracranial wound (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
720854004,Cerebroretinal vasculopathy (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
291721000119102,Aphasia due to and following non-traumatic intracerebral hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
81520002,Extradural hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
733199002,Multifocal cerebral infarction due to and following procedure on cardiovascular system (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
88032003,Amaurosis fugax (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
449020009,Intraparenchymal hemorrhage of brain (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
460880006,Arteriovenous fistula of great cerebral vein of Galen (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
230224002,Septic thrombophlebitis of cortical vein (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
25133001,Completed stroke (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
140921000119102,Ischemic stroke without coma (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
14309005,Anterior choroidal artery syndrome (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
703217005,Convexal subarachnoid hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
276594006,Perinatal rupture of superficial cerebral vein (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
722581000,Fetal or neonatal non-traumatic intraventricular hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
690351000119103,Dysphasia due to and following embolic cerebrovascular accident (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
128609009,Intracranial aneurysm (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
54265003,Congenital anomaly of cerebral artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
416792008,Vein of Galen malformation (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
291481000119105,Spontaneous haemorrhage of subarachnoid space from right posterior communicating artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
329671000119106,Traumatic subarachnoid hemorrhage with loss of consciousness (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
40135004,Subdural hemorrhage following injury without open intracranial wound AND with no loss of consciousness (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
87555007,Claude's syndrome (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
722643003,Major laceration of vertebral artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
111611005,Closed skull fracture with intracranial hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
451037005,Hemorrhage in globus pallidus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
722582007,Fetal or neonatal intracerebral non-traumatic hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
430959006,Paralytic syndrome of dominant side as late effect of stroke (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
95461006,Thrombophlebitis of cerebral vein (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
276652002,Perinatal subependymal hemorrhage with intraventricular and intracerebral extension (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
192767000,Phlebitis transverse sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
422504002,Ischemic stroke (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
703311009,Cerebral arteritis due to infectious disease (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
111298007,Chronic cerebral ischemia (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
690341000119100,Cognitive deficit due to and following embolic cerebrovascular accident (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
192756001,Embolism lateral sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
37943007,Multiple AND bilateral precerebral artery embolism (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
262949005,Traumatic intracranial extradural hematoma (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
285171000119104,Right carotid artery occlusion (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
46758000,"Open fracture of base of skull with subarachnoid, subdural AND/OR extradural hemorrhage (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
734396006,Spontaneous rupture of left posterior communicating artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
56384000,Embolism of inferior sagittal sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
29635000,Subdural hemorrhage following injury with open intracranial wound AND brief loss of consciousness (less than one hour) (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
277313007,Unruptured internal carotid-anterior communicating artery zone aneurysm (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
77498000,Extradural hemorrhage following injury without open intracranial wound AND with concussion (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
116288000,Paralytic stroke (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
713265001,Nontraumatic ruptured cerebral aneurysm (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
302909007,Diffuse cerebrovascular disease (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
20276007,Subarachnoid hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND without return to pre-existing conscious level (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
209947002,Closed traumatic subdural intracranial hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
73390009,Endophlebitis of cavernous venous sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
735114006,Occlusion of right pontine artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
722620007,Focal traumatic hematoma of cerebellum (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
16024151000119105,Cerebrovascular accident due to occlusion of left cerebellar artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
33301000119105,Sequela of cardioembolic stroke (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
93468003,Hemangioma of intracranial structure (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
6666006,Subdural hemorrhage following injury without open intracranial wound AND with concussion (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
724097003,"Moyamoya angiopathy, short stature, facial dysmorphism, hypergonadotropic hypogonadism syndrome (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
5251007,Subarachnoid hemorrhage following injury with open intracranial wound (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
441894009,Monoplegia of nondominant lower limb as a late effect of cerebrovascular accident (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
145741000119101,Apraxia as late effect of cerebrovascular disease (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
16024111000119109,Cerebrovascular accident due to occlusion of left carotid artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
330421000119102,Lacunar ataxic hemiparesis of right nondominant side (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
721979005,Lymphedema and cerebral arteriovenous anomaly syndrome (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
230287006,Mixed cortical and subcortical vascular dementia (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
330411000119109,Lacunar ataxic hemiparesis of left nondominant side (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
15985031000119102,Neonatal non-traumatic intraventricular hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
71266000,"Open fracture of vault of skull with subarachnoid, subdural AND/OR extradural hemorrhage (disorder)",SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
672441000119103,Hemiplegia of nondominant side due to and following ischemic cerebrovascular accident (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
95644001,Systemic lupus erythematosus encephalitis (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
192760003,Thrombosis of superior longitudinal sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
126941005,Subdural intracranial hemorrhage due to birth trauma (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
40161000119102,Weakness of face muscles as sequela of stroke (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
230735006,Syphilitic cerebral arteritis (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
87551000119101,Visual disturbance as sequela of cerebrovascular disease (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
734879002,Ruptured aneurysm of right posterior communicating artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
724428007,Asymptomatic stenosis of extracranial artery (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
111597003,Open fracture of vault of skull with intracranial hemorrhage (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
293811000119100,Cerebral infarction due to vertebral artery stenosis (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
32112006,Phlebitis of inferior sagittal sinus (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
700467001,Reversible cerebral vasoconstriction syndrome (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
672571000119109,Cognitive deficit due to and following hemorrhagic cerebrovascular accident (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
95830009,Pituitary infarction (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
87345009,Subdural hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level (disorder),SNOMED,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,opensafely/stroke-snomed,Stroke (SNOMED),20bfa4d1,OPEN_CODELISTS,2020-04-21 00:00:00,2025-06-09 21:57:19.590548
