ConditionID,ConditionName,ProductID,PrimaryTerm
5065,AnalgesicsOrOpiodsNotMigraineMedication,18605511000001100,OxyNorm 5mg capsules (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18605711000001105,Paramax tablets (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18606111000001103,Powergel 2.5% gel (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18615611000001103,Paracetamol 500mg / Phenylephrine 6.1mg tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18618611000001109,Diclofenac potassium 50mg tablets (Phoenix Healthcare Distribution Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18619011000001107,Zamadol SR 100mg capsules (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18619611000001100,Zamadol SR 150mg capsules (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18620011000001108,Zamadol SR 200mg capsules (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18620511000001100,Zamadol SR 50mg capsules (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18627211000001104,Naproxen 500mg tablets (Phoenix Healthcare Distribution Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18627511000001101,Naproxen 250mg tablets (Phoenix Healthcare Distribution Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18629811000001106,Lyrica 200mg capsules (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18637011000001107,First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18640211000001100,First Resort Period Pain Reliever 250mg gastro-resistant tablets (Actavis UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18641711000001104,OxyContin 120mg modified-release tablets (Napp Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18643311000001102,OxyContin 60mg modified-release tablets (Napp Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18644611000001105,OxyContin 30mg modified-release tablets (Napp Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18645111000001103,OxyContin 15mg modified-release tablets (Napp Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18645511000001107,Oxycodone 120mg modified-release tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18662511000001107,Palexia 50mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18662911000001100,Palexia 75mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18663511000001100,Palexia SR 50mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18664111000001106,Palexia SR 100mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18664411000001101,Palexia SR 150mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18664711000001107,Palexia SR 200mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18665211000001104,Palexia SR 250mg tablets (Grunenthal Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18670211000001104,Nortriptyline 10mg tablets (King Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18671811000001106,Tapentadol 100mg modified-release tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18671911000001101,Tapentadol 150mg modified-release tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18672011000001108,Tapentadol 200mg modified-release tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18672111000001109,Tapentadol 250mg modified-release tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18672211000001103,Tapentadol 50mg modified-release tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,18677911000001109,Panadol Extra Advance 500mg/65mg tablets (GlaxoSmithKline Consumer Healthcare UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18680711000001104,Rhumalgan XL 100mg capsules (Almus Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18680911000001102,Galpharm Max Strength Cold & Flu capsules (Galpharm International Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18681011000001105,Rhumalgan SR 75mg capsules (Almus Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18681911000001109,Galpharm Flu-Max All-In-One Chesty Cough & Cold tablets (Galpharm International Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18682711000001100,Galpharm Flu-Max All-In-One Chesty Cough & Cold oral powder sachets (Galpharm International Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18683011000001106,Paramed Max Strength Cold and Flu Relief oral powder sachets (Galpharm International Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18722511000001107,Diclofenac sodium 50mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18734211000001102,Piroxicam 10mg capsules (Sigma Pharmaceuticals Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18734411000001103,Piroxicam 20mg capsules (Sigma Pharmaceuticals Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18749411000001100,Paracetamol 500mg capsules (Galpharm International Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18749611000001102,Paracetamol Extra Strength Pain Relief tablets (Galpharm International Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18751711000001105,Alfentanil 5mg/10ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18756211000001106,Bupivacaine 312.5mg/250ml (0.125%) infusion bags (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18822611000001108,Boots Ibuprofen 6 Months Plus 100mg/5ml oral suspension strawberry (The Boots Company Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18865411000001108,Nortriptyline 10mg tablets (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18870211000001109,Co-codamol 8mg/500mg effervescent tablets (Vantage)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18876011000001101,Asasantin Retard capsules (Mawdsley-Brooks & Company Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18876511000001109,Nortriptyline 25mg tablets (King Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18877111000001102,OxyNorm 10mg/1ml solution for injection ampoules (Mawdsley-Brooks & Company Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18893911000001104,Oruvail 100 modified-release capsules (Mawdsley-Brooks & Company Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18953111000001102,Codeine 15mg/5ml linctus sugar free (Pinewood Healthcare)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18953511000001106,Paracetamol 120mg/5ml oral solution paediatric sugar free (Pinewood Healthcare)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18985711000001105,Paracetamol 250mg suppositories (Aspire Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,18985911000001107,Paracetamol 500mg suppositories (Aspire Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19180811000001109,Dipipanone 10mg / Cyclizine 30mg tablets (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19189011000001106,Tramadol 100mg/ml oral drops (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19191911000001105,Codipar 15mg/500mg capsules (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19195411000001104,Naproxen 250mg tablets (Milpharm Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19195611000001101,Naproxen 500mg tablets (Milpharm Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19200211000001107,Co-codamol 15mg/500mg capsules
5065,AnalgesicsOrOpiodsNotMigraineMedication,19200411000001106,Tramadol 100mg/ml oral drops
5065,AnalgesicsOrOpiodsNotMigraineMedication,19207211000001106,Codipar 15mg/500mg effervescent tablets (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19230711000001108,Co-codamol 15mg/500mg effervescent tablets sugar free
5065,AnalgesicsOrOpiodsNotMigraineMedication,19237311000001105,Dipipanone 10mg / Cyclizine 30mg tablets (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19271211000001105,Ipecacuanha and Morphine mixture BP 1980 (Thornton & Ross Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19308911000001107,Aceon 100mg modified-release tablets (Ennogen Healthcare Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19309111000001102,Aceon 150mg modified-release tablets (Ennogen Healthcare Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19309311000001100,Aceon 200mg modified-release tablets (Ennogen Healthcare Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19310911000001108,Mefenamic acid 250mg capsules (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19313911000001100,Ibuprofen 5% gel (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19356611000001105,Dipipanone 10mg / Cyclizine 30mg tablets (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19359611000001102,Nortriptyline 25mg tablets (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19363611000001107,Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19395711000001100,Benylin Mucus Cough & Cold All in One Relief tablets (McNeil Products Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19395911000001103,Sudafed Mucus Relief Triple Action Cold & Flu tablets (McNeil Products Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19429611000001108,Aspirin 75mg dispersible tablets (Wockhardt UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19486711000001102,Fencino 12micrograms/hour transdermal patches (Ethypharm UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19486911000001100,Fencino 25micrograms/hour transdermal patches (Ethypharm UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19487111000001100,Fencino 50micrograms/hour transdermal patches (Ethypharm UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19487311000001103,Fencino 75micrograms/hour transdermal patches (Ethypharm UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19487511000001109,Fencino 100micrograms/hour transdermal patches (Ethypharm UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19507511000001101,Contac Non Drowsy Dual Relief tablets (Omega Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19510011000001106,Anadin LiquiFast 200mg effervescent tablets (Pfizer Consumer Healthcare Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19525111000001109,Ibuprofen 200mg effervescent tablets
5065,AnalgesicsOrOpiodsNotMigraineMedication,19568611000001102,Paracetamol 500mg / Caffeine 65mg effervescent tablets sugar free (Kent Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19575511000001104,Paracetamol 120mg/5ml oral suspension paediatric (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19618311000001102,Nortriptyline 25mg tablets (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19620111000001107,Suboxone 2mg/500microgram sublingual tablets (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19624411000001108,Marol 200mg modified-release tablets (Teva UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19624611000001106,Marol 150mg modified-release tablets (Teva UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19624811000001105,Marol 100mg modified-release tablets (Teva UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19661411000001101,Oxycodone 5mg/5ml oral solution sugar free (Wockhardt UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19662111000001101,Oxycodone 10mg/ml oral solution sugar free (Wockhardt UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19670611000001100,Oxycodone 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19670811000001101,Oxycodone 10mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19671011000001103,Oxycodone 10mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19671211000001108,Oxycodone 20mg/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19677511000001100,Tramadol 100mg/ml oral drops (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19690911000001104,Manorfen 200mg tablets (The Manor Drug Company (Nottingham) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19700711000001109,Aceclofenac 100mg tablets (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19710311000001108,Methadone 5mg capsules (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19710611000001103,Morphine sulfate 300mg/10ml solution for injection ampoules (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19722711000001100,Methadone 5mg capsules
5065,AnalgesicsOrOpiodsNotMigraineMedication,19723011000001106,Morphine sulfate 300mg/10ml solution for injection ampoules
5065,AnalgesicsOrOpiodsNotMigraineMedication,19729911000001108,Brufen 100mg/5ml syrup (Mawdsley-Brooks & Company Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19739811000001100,Methadone 50mg/1ml solution for injection ampoules (M & A Pharmachem Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19742711000001103,Paracetamol 500mg capsules (Almus Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19793411000001108,Beechams Max Strength All in One Hot Cranberry and Blackcurrant oral powder sachets (GlaxoSmithKline Consumer Healthcare UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19793911000001100,Beechams Breathe Clear Hot Honey & Lemon Menthol Flavour oral powder 6g sachets (GlaxoSmithKline Consumer Healthcare UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19794111000001101,Co-codamol 15mg/500mg tablets (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19796111000001108,Morphine sulfate 10mg/5ml oral solution unit dose vials sugar free (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19796311000001105,Night Nurse Hot Lemon Menthol oral powder sachets (GlaxoSmithKline Consumer Healthcare UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19805611000001105,Generic Night Nurse Hot Lemon Menthol oral powder sachets sugar free
5065,AnalgesicsOrOpiodsNotMigraineMedication,19809511000001109,Hydromorphone 10mg/1ml solution for injection ampoules (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19809811000001107,Hydromorphone 20mg/1ml solution for injection ampoules (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19822311000001101,Hydromorphone 20mg/1ml solution for injection ampoules
5065,AnalgesicsOrOpiodsNotMigraineMedication,19822911000001100,Bupivacaine 312.5mg/250ml (0.125%) / Fentanyl 500micrograms/250ml infusion bags
5065,AnalgesicsOrOpiodsNotMigraineMedication,19823011000001108,Bufyl 1.25mg/ml and 2micrograms/ml 250ml infusion bags (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19823311000001106,Bupivacaine 625mg/500ml (0.125%) / Fentanyl 1mg/500ml infusion bags
5065,AnalgesicsOrOpiodsNotMigraineMedication,19823411000001104,Bufyl 1.25mg/ml and 2micrograms/ml 500ml infusion bags (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19826111000001104,Bufyl 1mg/ml and 2micrograms/ml 250ml infusion bags (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19826311000001102,Bufyl 1mg/ml and 2micrograms/ml 500ml infusion bags (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19831611000001102,Methadone 1mg/ml oral suspension colour free sugar free (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19841711000001107,Methadone 1mg/ml oral suspension sugar free
5065,AnalgesicsOrOpiodsNotMigraineMedication,19858511000001105,Paramax tablets (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19865111000001101,Arcoxia 30mg tablets (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19865311000001104,Arcoxia 120mg tablets (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19866611000001104,Brufen 100mg/5ml syrup (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19876411000001108,Voltarol Rapid 25mg tablets (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19904411000001104,Voltarol Active 4% spray (Novartis Consumer Health UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19909311000001107,Diamorphine 130mg/5ml oral solution (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19946711000001109,Diamorphine 130mg/5ml oral solution
5065,AnalgesicsOrOpiodsNotMigraineMedication,19947711000001107,Morphine sulfate 20mg suppositories (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19948111000001107,Morphine 0.1% gel (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19956611000001102,Prefibin 0.4mg sublingual tablets (Sandoz Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19956811000001103,Prefibin 2mg sublingual tablets (Sandoz Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19957011000001107,Prefibin 8mg sublingual tablets (Sandoz Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19957211000001102,Tephine 200microgram sublingual tablets (Sandoz Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19957411000001103,Tephine 400microgram sublingual tablets (Sandoz Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19962011000001103,Durogesic DTrans 12micrograms/hour transdermal patches (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19962411000001107,Durogesic DTrans 25micrograms/hour transdermal patches (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19962711000001101,Durogesic DTrans 50micrograms/hour transdermal patches (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19962911000001104,Durogesic DTrans 75micrograms/hour transdermal patches (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19963111000001108,Durogesic DTrans 100micrograms/hour transdermal patches (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19964211000001104,Feldene Melt 20mg tablets (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19971111000001103,Motifene 75mg modified-release capsules (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,19976311000001109,Morphine 0.1% gel
5065,AnalgesicsOrOpiodsNotMigraineMedication,19999111000001108,Buprenorphine 2mg sublingual tablets sugar free (DE Pharmaceuticals)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20006911000001105,Paracetamol 250mg suppositories (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20030411000001108,Voltarol 75mg SR tablets (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20031311000001106,Voltarol 50mg suppositories (Lexon (UK) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20093911000001101,Synastone 50mg/5ml solution for injection ampoules (Auden McKenzie (Pharma Division) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20116511000001109,Codeine 20mg suppositories (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20122011000001107,Codeine 20mg suppositories
5065,AnalgesicsOrOpiodsNotMigraineMedication,20132411000001101,Arcoxia 30mg tablets (Waymade Healthcare Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20135111000001104,Morphine hydrochloride 20mg/5ml oral solution (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20146311000001106,Morphine hydrochloride 20mg/5ml oral solution
5065,AnalgesicsOrOpiodsNotMigraineMedication,20170311000001107,Tramadol 50mg capsules (Accord Healthcare Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20190111000001104,Buprenorphine 200microgram sublingual tablets sugar free (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20191811000001103,Morphine sulfate 50mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20192011000001101,Morphine sulfate 100mg/50ml solution for infusion vials (A A H Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20323711000001105,Diclofenac sodium 50mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20324411000001101,Indometacin 25mg capsules (Genesis Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20324611000001103,Indometacin 50mg capsules (Genesis Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20325711000001106,Naproxen 250mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20325911000001108,Naproxen 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20352211000001105,Co-codamol 30mg/500mg effervescent tablets (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20361511000001107,Tramadol 100mg/ml oral drops (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20363711000001101,Co-dydramol 20mg/500mg tablets (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20364011000001101,Co-dydramol 30mg/500mg tablets (Alliance Healthcare (Distribution) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20418211000001106,Morphine sulfate 100mg/50ml solution for infusion pre-filled syringes (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20419411000001102,Morphine sulfate 100mg/50ml solution for infusion pre-filled syringes
5065,AnalgesicsOrOpiodsNotMigraineMedication,20421811000001109,Codeine 30mg suppositories (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20434011000001103,Amitriptyline 2% / Ketamine 1% cream (Special Order)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20438711000001109,Amitriptyline 10mg tablets (Arrow Generics Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20438911000001106,Amitriptyline 25mg tablets (Arrow Generics Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20439111000001101,Amitriptyline 50mg tablets (Arrow Generics Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20453311000001103,Amitriptyline 2% / Ketamine 1% cream
5065,AnalgesicsOrOpiodsNotMigraineMedication,20454511000001107,Codeine 30mg suppositories
5065,AnalgesicsOrOpiodsNotMigraineMedication,20474311000001103,Dypracet 20mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20474611000001108,Dypracet 30mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20475011000001102,Mabron 100mg modified-release tablets (Teva UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20475211000001107,Mabron 150mg modified-release tablets (Teva UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20475411000001106,Mabron 200mg modified-release tablets (Teva UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20536811000001105,Boots Aspirin 75mg gastro-resistant tablets (The Boots Company Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20545311000001107,Co-codamol 30mg/500mg caplets (Advanz Pharma)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20545811000001103,Lyrica 20mg/ml oral solution (Upjohn UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20549911000001105,Boots Aspirin and Codeine tablets (The Boots Company Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20556411000001107,Pregabalin 20mg/ml oral solution sugar free
5065,AnalgesicsOrOpiodsNotMigraineMedication,20575111000001106,Buprenorphine 2mg sublingual tablets sugar free (Sun Pharmaceutical Industries Europe B.V.)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20589211000001109,Buprenorphine 8mg sublingual tablets sugar free (Sun Pharmaceutical Industries Europe B.V.)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20912411000001106,Buprenorphine 2mg sublingual tablets sugar free (Zentiva Pharma UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20912611000001109,Buprenorphine 8mg sublingual tablets sugar free (Zentiva Pharma UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20913611000001104,Co-codamol 15mg/500mg tablets (Zentiva Pharma UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20914211000001103,Etodolac 600mg modified-release tablets (Zentiva Pharma UK Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20937511000001101,Longtec 5mg modified-release tablets (Qdem Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20937711000001106,Longtec 10mg modified-release tablets (Qdem Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20937911000001108,Longtec 20mg modified-release tablets (Qdem Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20938111000001106,Longtec 40mg modified-release tablets (Qdem Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20938311000001108,Longtec 80mg modified-release tablets (Qdem Pharmaceuticals Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20968611000001105,Oxylan 5mg modified-release tablets (Healthcare Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20968811000001109,Oxylan 10mg modified-release tablets (Healthcare Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20969011000001108,Oxylan 20mg modified-release tablets (Healthcare Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20969211000001103,Oxylan 40mg modified-release tablets (Healthcare Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20969411000001104,Oxylan 80mg modified-release tablets (Healthcare Pharma Ltd)
5065,AnalgesicsOrOpiodsNotMigraineMedication,20981411000001103,Medinol For Children 120mg/5ml oral suspension (SSL International Plc)
5065,AnalgesicsOrOpiodsNotMigraineMedication,21032311000001106,Co-codamol 30mg/500mg tablets (Bristol Laboratories Ltd)
